User ID,Vehicle Model,Battery Capacity (kWh),Charging Station ID,Charging Station Location,Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Duration (hours),Charging Rate (kW),Charging Cost (USD),Time of Day,Day of Week,State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Charger Type,User Type
User_965,Chevy Bolt,100,Station_385,New York,02/10/2024 4:00,02/10/2024 7:05,63.43,2.75,18.59,19.85,Afternoon,Wednesday,81.92,90.06,,-0.7,6,DC Fast Charger,Commuter
User_966,Nissan Leaf,78.21,Station_71,San Francisco,02/10/2024 5:00,02/10/2024 8:07,8.26,0.93,39.04,14.44,Evening,Wednesday,65.25,98.51,,-3.2,4,DC Fast Charger,Commuter
User_967,Tesla Model 3,62,Station_442,San Francisco,02/10/2024 6:00,02/10/2024 7:06,65.03,2.24,38.78,22.16,Morning,Monday,61.33,66.03,185.22,-4.85,3,Level 2,Casual Driver
User_968,Hyundai Kona,85,Station_219,Los Angeles,02/10/2024 7:00,02/10/2024 9:28,39.19,2.73,19.26,27.63,Evening,Saturday,16.99,86.18,85.43,32.83,5,DC Fast Charger,Commuter
User_969,BMW i3,100,Station_21,Chicago,02/10/2024 8:00,02/10/2024 9:36,79.36,3.37,12.8,17.5,Evening,Wednesday,28.93,89.16,222.16,24.91,7,DC Fast Charger,Commuter
User_970,Hyundai Kona,62,Station_92,San Francisco,02/10/2024 9:00,02/10/2024 10:12,76.66,4.19,14.23,37.13,Evening,Sunday,35.73,84.33,284.29,26.6,0,Level 1,Casual Driver
User_971,BMW i3,50,Station_127,San Francisco,02/10/2024 10:00,02/10/2024 13:56,54.32,3.68,34.09,34.42,Evening,Monday,11.57,82.6,119.02,-4.2,5,DC Fast Charger,Long-Distance Traveler
User_972,Hyundai Kona,50,Station_80,Chicago,02/10/2024 11:00,02/10/2024 12:21,31.55,3.33,38.11,36.81,Morning,Friday,78.98,89.78,,46.8,3,DC Fast Charger,Commuter
User_973,Hyundai Kona,50,Station_312,Houston,02/10/2024 12:00,02/10/2024 14:10,45.81,3.44,17.35,7.4,Night,Saturday,68.43,86.8,235.84,28.43,0,DC Fast Charger,Long-Distance Traveler
User_974,Hyundai Kona,100,Station_238,San Francisco,02/10/2024 13:00,02/10/2024 14:25,60.39,3.46,8.66,25.99,Morning,Saturday,64.08,83.38,225.16,22.61,6,Level 2,Casual Driver
User_975,BMW i3,100,Station_471,New York,02/10/2024 14:00,02/10/2024 15:45,32.6,2.39,41.22,38.59,Night,Friday,59.29,75.73,240.31,37.07,6,Level 1,Long-Distance Traveler
User_976,BMW i3,100,Station_372,Los Angeles,02/10/2024 15:00,02/10/2024 16:37,0.05,2.04,5.44,29.97,Evening,Tuesday,60.18,84.3,272.92,-0.14,4,Level 2,Commuter
User_977,Hyundai Kona,101.88,Station_404,San Francisco,02/10/2024 16:00,02/10/2024 18:46,53.4,3.24,40.58,21.94,Night,Monday,33.83,95.04,145.85,27.9,4.19,Level 1,Commuter
User_978,Nissan Leaf,62,Station_486,San Francisco,02/10/2024 17:00,02/10/2024 19:15,73.45,3.64,15.42,14.89,Evening,Wednesday,17.43,87.44,183.99,37.31,4,Level 1,Long-Distance Traveler
User_979,Chevy Bolt,62,Station_182,Houston,02/10/2024 18:00,02/10/2024 20:34,75.52,3.33,24.89,10.1,Afternoon,Monday,82.54,70.7,125.54,0.58,2,DC Fast Charger,Long-Distance Traveler
User_980,Chevy Bolt,75,Station_25,New York,02/10/2024 19:00,02/10/2024 21:01,,2.55,47.55,30.98,Evening,Friday,11.93,96.69,293.29,-7.79,2,Level 2,Commuter
User_981,Chevy Bolt,50,Station_156,Los Angeles,02/10/2024 20:00,02/10/2024 20:52,65.04,3.46,25.89,6.82,Night,Friday,20.32,72.49,229.85,20.23,7,Level 2,Casual Driver
User_982,BMW i3,85,Station_5,San Francisco,02/10/2024 21:00,02/11/2024 0:40,63.99,3.27,42.39,34.01,Afternoon,Sunday,38.33,77.07,191.77,21.3,6,DC Fast Charger,Commuter
User_983,BMW i3,104,Station_120,Los Angeles,02/10/2024 22:00,02/11/2024 0:18,65.93,3.3,38.54,11.9,Afternoon,Tuesday,19.68,54.41,38.46,-9.6,7,Level 2,Commuter
User_984,Nissan Leaf,75,Station_277,Chicago,02/10/2024 23:00,02/11/2024 0:30,26.76,0.17,6.24,9.58,Evening,Saturday,66.79,91.05,77.15,23.12,2,Level 1,Long-Distance Traveler
User_985,Chevy Bolt,62,Station_18,San Francisco,02/11/2024 0:00,02/11/2024 3:17,8.82,3.39,,22.21,Morning,Saturday,48.19,50.22,78.6,7.67,2,Level 1,Commuter
User_986,Chevy Bolt,100,Station_431,San Francisco,02/11/2024 1:00,02/11/2024 2:13,73.78,3.81,46.81,13.47,Night,Friday,87.32,50.13,16.73,36.67,6,Level 1,Long-Distance Traveler
User_987,Hyundai Kona,62,Station_198,Chicago,02/11/2024 2:00,02/11/2024 5:01,26.51,3.15,28.53,10.13,Afternoon,Monday,65.58,76.29,292.32,14.42,0,DC Fast Charger,Casual Driver
User_988,BMW i3,100,Station_57,Houston,02/11/2024 3:00,02/11/2024 6:28,77.64,3.58,8.13,33.52,Morning,Saturday,23.24,94.69,67.03,-3.39,7,Level 2,Commuter
User_989,Chevy Bolt,100,Station_93,San Francisco,02/11/2024 4:00,02/11/2024 7:35,78.13,3.37,3.98,9.49,Evening,Sunday,57.11,66.24,115,13.3,10.63,Level 1,Casual Driver
User_990,Nissan Leaf,91.92,Station_19,Los Angeles,02/11/2024 5:00,02/11/2024 8:10,5.6,3.25,16.32,30.15,Evening,Sunday,43.65,58.45,54.32,-0.75,3,DC Fast Charger,Casual Driver
User_991,Nissan Leaf,85,Station_384,New York,02/11/2024 6:00,02/11/2024 6:45,20.09,1.15,46.35,22.7,Evening,Wednesday,18.7,97.36,68.59,28.7,3,Level 1,Commuter
User_992,Chevy Bolt,100,Station_353,Los Angeles,02/11/2024 7:00,02/11/2024 7:51,40.28,1.22,3.83,20.63,Evening,Wednesday,89.21,82.22,23.23,22.79,7,Level 1,Long-Distance Traveler
User_993,BMW i3,75,Station_193,Houston,02/11/2024 8:00,02/11/2024 9:26,53.96,3.74,17.87,14.89,Night,Monday,89.98,95.04,17.09,6.8,2,Level 2,Long-Distance Traveler
User_994,Nissan Leaf,62,Station_237,New York,02/11/2024 9:00,02/11/2024 10:31,60.61,3.07,20.92,12.51,Afternoon,Tuesday,54.47,78.51,103.51,32.52,4,DC Fast Charger,Commuter
User_995,Hyundai Kona,75,Station_387,Los Angeles,02/11/2024 10:00,02/11/2024 12:16,63.31,3.8,6.45,25.09,Night,Wednesday,85,59.29,170.15,27.58,5,Level 1,Long-Distance Traveler
User_996,Nissan Leaf,75,Station_426,Los Angeles,02/11/2024 11:00,02/11/2024 14:59,38.61,0.87,33.68,33.72,Afternoon,Monday,33.75,70.86,223.3,-2.78,5,Level 1,Long-Distance Traveler
User_997,Tesla Model 3,62,Station_277,Chicago,02/11/2024 12:00,02/11/2024 13:40,65.61,3.94,7.33,21.66,Morning,Monday,17.41,91.3,81.05,1.85,5,DC Fast Charger,Casual Driver
User_998,Tesla Model 3,85,Station_227,Houston,02/11/2024 13:00,02/11/2024 14:59,46.62,1.56,7.39,16.71,Morning,Friday,70.09,59.04,210.75,-0.46,5,DC Fast Charger,Long-Distance Traveler
User_999,BMW i3,188.63,Station_233,Chicago,02/11/2024 14:00,02/11/2024 15:41,49.36,1.23,2.25,25.57,Afternoon,Saturday,33.05,53.87,60.01,-6.55,1,Level 2,Long-Distance Traveler
User_1000,Chevy Bolt,100,Station_40,New York,02/11/2024 15:00,02/11/2024 16:39,24.87,0.93,11.44,19.97,Evening,Friday,33.95,58.14,60.81,7.88,7,Level 1,Commuter
User_1001,BMW i3,62,Station_323,Chicago,02/11/2024 16:00,02/11/2024 16:59,54.36,1.93,36.36,26.48,Morning,Saturday,46.39,77.34,294.48,31.48,7,Level 2,Casual Driver
User_1002,BMW i3,50,Station_153,Houston,02/11/2024 17:00,02/11/2024 19:12,6.44,2.63,14.99,8.86,Night,Tuesday,81.6,84.93,11.74,-4.28,7,Level 1,Long-Distance Traveler
User_1003,BMW i3,75,Station_127,San Francisco,02/11/2024 18:00,02/11/2024 21:00,28.22,2.41,23.69,26.55,Afternoon,Tuesday,18.52,86.58,293.58,28.84,1.04,Level 2,Commuter
User_1004,BMW i3,75,Station_237,San Francisco,02/11/2024 19:00,02/11/2024 20:01,42.29,2.71,19.17,12.96,Morning,Tuesday,89.04,98.83,52.38,37.9,5,Level 1,Long-Distance Traveler
User_1005,Hyundai Kona,85,Station_486,New York,02/11/2024 20:00,02/11/2024 21:55,76.17,1.51,28.59,17.68,Afternoon,Monday,56.07,93.04,369.85,18.05,0,DC Fast Charger,Casual Driver
User_1006,Hyundai Kona,75,Station_493,San Francisco,02/11/2024 21:00,02/11/2024 22:26,35,0.79,20.39,8.16,Evening,Monday,68.92,67.95,283.05,36.24,3.3,Level 2,Casual Driver
User_1007,Nissan Leaf,75,Station_55,Chicago,02/11/2024 22:00,02/12/2024 0:18,26.51,2.19,,24.69,Afternoon,Friday,69.67,79.5,14.45,3.48,2,DC Fast Charger,Casual Driver
User_1008,Tesla Model 3,50,Station_468,New York,02/11/2024 23:00,02/11/2024 23:38,34.96,1.68,12.03,9.96,Morning,Wednesday,65.09,78.38,262.09,4.95,1.06,Level 1,Casual Driver
User_1009,BMW i3,50,Station_436,Houston,02/12/2024 0:00,02/12/2024 1:00,62.05,0.92,18.56,37.55,Afternoon,Sunday,88.39,77.93,43.03,-0.97,5,DC Fast Charger,Casual Driver
User_1010,Nissan Leaf,50,Station_172,New York,02/12/2024 1:00,02/12/2024 2:40,69.87,2.01,16.51,6.59,Morning,Saturday,40.28,72.01,245.08,2.77,4,Level 2,Casual Driver
User_1011,Tesla Model 3,100,Station_109,New York,02/12/2024 2:00,02/12/2024 4:46,10.43,3.31,31.39,38.61,Morning,Saturday,47.66,72.19,227.14,5.44,7,Level 2,Commuter
User_1012,Chevy Bolt,50,Station_354,Los Angeles,02/12/2024 3:00,02/12/2024 3:42,46.54,3.43,7.2,34.71,Morning,Tuesday,78.59,82.78,150.65,29.37,3,DC Fast Charger,Casual Driver
User_1013,Hyundai Kona,50,Station_469,Los Angeles,02/12/2024 4:00,02/12/2024 7:35,53.21,3.95,47.63,33.42,Night,Saturday,82.9,91.6,146.68,11.39,2,Level 1,Long-Distance Traveler
User_1014,Tesla Model 3,62,Station_184,New York,02/12/2024 5:00,02/12/2024 7:40,,1.09,43.49,21.47,Evening,Thursday,30.43,87.88,271.75,-9.55,4,Level 2,Long-Distance Traveler
User_1015,Chevy Bolt,50,Station_439,San Francisco,02/12/2024 6:00,02/12/2024 7:04,26.97,2.74,15.82,28.82,Evening,Tuesday,71.88,94.01,114.82,39.77,6,Level 1,Long-Distance Traveler
User_1016,Tesla Model 3,62,Station_368,Los Angeles,02/12/2024 7:00,02/12/2024 7:50,68.52,2.36,48.59,33,Afternoon,Sunday,68.46,92.97,77.71,-2.27,2,Level 2,Long-Distance Traveler
User_1017,Hyundai Kona,100,Station_471,Houston,02/12/2024 8:00,02/12/2024 9:33,71.71,5.44,38.8,37.1,Afternoon,Saturday,12.22,77.41,181.09,2.62,7,Level 1,Casual Driver
User_1018,Hyundai Kona,50,Station_198,Chicago,02/12/2024 9:00,02/12/2024 11:04,79.25,1.77,33.01,13.89,Morning,Friday,51.38,73.61,252.84,12.54,0.81,Level 1,Casual Driver
User_1019,Nissan Leaf,157.58,Station_371,Los Angeles,02/12/2024 10:00,02/12/2024 13:29,34.15,3.98,48.77,13.08,Evening,Saturday,33.91,92.75,257.46,19.73,5,DC Fast Charger,Commuter
User_1020,BMW i3,86.09,Station_373,New York,02/12/2024 11:00,02/12/2024 12:03,66.71,2.83,25.29,9.16,Afternoon,Monday,44.01,99.69,142.08,31.49,6,Level 1,Casual Driver
User_1021,Tesla Model 3,62,Station_461,San Francisco,02/12/2024 12:00,02/12/2024 14:30,30.77,3.1,49.75,13.85,Afternoon,Friday,2.48,83.48,234.75,12.81,1,Level 2,Long-Distance Traveler
User_1022,Tesla Model 3,50,Station_497,Chicago,02/12/2024 13:00,02/12/2024 16:12,24.16,2.3,4.78,13.9,Evening,Friday,47.69,75.97,289.85,23.4,0,DC Fast Charger,Commuter
User_1023,Chevy Bolt,62,Station_87,Los Angeles,02/12/2024 14:00,02/12/2024 14:44,10.35,3.32,9.39,39.78,Morning,Friday,42.66,79.51,40.14,37.46,7,Level 2,Commuter
User_1024,Hyundai Kona,62,Station_201,San Francisco,02/12/2024 15:00,02/12/2024 17:29,26.3,3.58,49.89,9.56,Afternoon,Thursday,52.3,71.44,97.82,31.42,3,DC Fast Charger,Commuter
User_1025,Tesla Model 3,85,Station_337,San Francisco,02/12/2024 16:00,02/12/2024 18:05,26.73,0.67,12.95,26.76,Morning,Thursday,83.74,88.15,131.4,-4.6,1,DC Fast Charger,Commuter
User_1026,Hyundai Kona,50,Station_322,San Francisco,02/12/2024 17:00,02/12/2024 17:35,48.61,3.69,22.07,31.5,Evening,Saturday,82.44,23.04,50.13,11.91,0,Level 1,Casual Driver
User_1027,Tesla Model 3,85,Station_275,New York,02/12/2024 18:00,02/12/2024 20:18,1.33,1.34,23.29,11.81,Evening,Tuesday,86.16,89.97,324.52,-3.94,0,Level 1,Commuter
User_1028,Nissan Leaf,85,Station_211,Houston,02/12/2024 19:00,02/12/2024 21:06,44.02,1.32,38.11,32.94,Afternoon,Saturday,73.35,78.16,78.12,5.88,5,Level 2,Casual Driver
User_1029,BMW i3,85,Station_391,San Francisco,02/12/2024 20:00,02/12/2024 21:01,18.43,1.62,22.32,10.41,Afternoon,Saturday,53.52,95.65,104.38,30.52,2,Level 2,Commuter
User_1030,Tesla Model 3,62,Station_118,Chicago,02/12/2024 21:00,02/13/2024 0:29,37.7,2.73,34.72,24.67,Evening,Saturday,46.56,52.46,274.46,6.67,5,Level 1,Casual Driver
User_1031,Hyundai Kona,100,Station_191,Los Angeles,02/12/2024 22:00,02/12/2024 23:52,56.2,0.18,40.72,19.62,Morning,Sunday,56.03,65.41,39.68,34.06,1,Level 2,Casual Driver
User_1032,Nissan Leaf,85,Station_42,Chicago,02/12/2024 23:00,02/13/2024 2:05,73.28,1.49,23.32,23.61,Morning,Monday,78.6,21.88,,31.15,7,Level 2,Long-Distance Traveler
User_1033,Tesla Model 3,100,Station_42,New York,02/13/2024 0:00,02/13/2024 2:27,76.89,7.64,10.45,39.79,Night,Friday,7.17,101.84,226.39,32.88,2,Level 1,Casual Driver
User_1034,Chevy Bolt,75,Station_315,New York,02/13/2024 1:00,02/13/2024 4:41,23.93,1.63,42.93,21.83,Evening,Wednesday,69.67,52.64,219.75,38.26,1,DC Fast Charger,Commuter
User_1035,BMW i3,50,Station_276,Chicago,02/13/2024 2:00,02/13/2024 3:48,50.49,0.72,42.79,15.84,Afternoon,Sunday,65.94,62.64,221.59,29.6,0,Level 1,Commuter
User_1036,Tesla Model 3,60.66,Station_329,Houston,02/13/2024 3:00,02/13/2024 4:47,66.09,1.27,37.6,14.81,Evening,Tuesday,42.3,70.73,167.66,9.95,1.72,Level 2,Casual Driver
User_1037,Nissan Leaf,62,Station_17,New York,02/13/2024 4:00,02/13/2024 6:56,6.92,5.51,49.06,9.21,Afternoon,Tuesday,24.67,70.79,196.35,26.2,1,DC Fast Charger,Casual Driver
User_1038,Chevy Bolt,100,Station_283,New York,02/13/2024 5:00,02/13/2024 7:16,,1.58,46.92,23.95,Morning,Friday,65.79,63.29,161.64,0.97,3,Level 1,Casual Driver
User_1039,Nissan Leaf,85,Station_431,Chicago,02/13/2024 6:00,02/13/2024 8:35,61.04,1.99,41.55,35.55,Afternoon,Tuesday,33.07,56.8,95.53,27.06,5,DC Fast Charger,Casual Driver
User_1040,Nissan Leaf,85,Station_258,New York,02/13/2024 7:00,02/13/2024 7:44,64.23,2.13,18.16,14.83,Night,Friday,83.32,83.8,171.22,14.39,2,Level 2,Long-Distance Traveler
User_1041,Chevy Bolt,50,Station_63,Houston,02/13/2024 8:00,02/13/2024 10:43,44.89,2.04,28.98,7.09,Morning,Tuesday,81.96,70.54,184.69,22.75,7,DC Fast Charger,Long-Distance Traveler
User_1042,Nissan Leaf,100,Station_62,Houston,02/13/2024 9:00,02/13/2024 10:42,58.94,3.21,43.7,37.33,Night,Saturday,82.36,92.04,81.18,19.46,6,Level 2,Long-Distance Traveler
User_1043,Chevy Bolt,109.8,Station_100,Houston,02/13/2024 10:00,02/13/2024 12:10,10.04,1.3,,26.59,Evening,Monday,35.98,70.68,81.82,35.15,2,Level 1,Long-Distance Traveler
User_1044,Tesla Model 3,100,Station_19,Los Angeles,02/13/2024 11:00,02/13/2024 13:07,17.53,3.72,7.64,26.12,Afternoon,Sunday,89.91,73.01,89.8,-4.38,4,DC Fast Charger,Long-Distance Traveler
User_1045,Chevy Bolt,85,Station_17,Houston,02/13/2024 12:00,02/13/2024 15:15,29.76,2.16,29.39,20.07,Morning,Sunday,10.81,36.55,51.2,-1.35,1,DC Fast Charger,Casual Driver
User_1046,Chevy Bolt,75,Station_325,Houston,02/13/2024 13:00,02/13/2024 13:55,69.6,2.34,14.86,38.13,Afternoon,Tuesday,60.64,73.01,288.98,73.17,6,DC Fast Charger,Long-Distance Traveler
User_1047,BMW i3,75,Station_423,Los Angeles,02/13/2024 14:00,02/13/2024 17:59,49.93,1.11,37.93,28.29,Night,Sunday,121.85,52.83,56.71,27.01,2,Level 2,Long-Distance Traveler
User_1048,Chevy Bolt,75,Station_466,San Francisco,02/13/2024 15:00,02/13/2024 17:01,14.49,3.89,41.38,16.38,Morning,Tuesday,42.79,51.76,97.06,25,3,Level 1,Casual Driver
User_1049,Chevy Bolt,85,Station_373,New York,02/13/2024 16:00,02/13/2024 18:34,38.41,2.5,22.12,19.83,Night,Wednesday,10.82,56.54,,-3.61,2,Level 1,Casual Driver
User_1050,Tesla Model 3,100,Station_246,Houston,02/13/2024 17:00,02/13/2024 20:28,8.23,0.9,43.81,8.68,Morning,Sunday,23.36,97.66,298.72,38.57,3,Level 2,Commuter
User_1051,BMW i3,75,Station_251,New York,02/13/2024 18:00,02/13/2024 19:42,34.86,3.47,4.94,24.3,Evening,Monday,47.98,70,155.73,35.4,3,DC Fast Charger,Commuter
User_1052,Hyundai Kona,62,Station_455,Chicago,02/13/2024 19:00,02/13/2024 21:32,57.93,1.72,,31.54,Evening,Sunday,67.65,78.31,59.43,34.66,5,Level 2,Commuter
User_1053,Tesla Model 3,50,Station_81,New York,02/13/2024 20:00,02/13/2024 21:22,49.41,2.88,34.01,38.92,Afternoon,Saturday,75.99,84.94,274.98,-7.57,5,Level 2,Long-Distance Traveler
User_1054,Tesla Model 3,50,Station_39,Los Angeles,02/13/2024 21:00,02/14/2024 0:33,9.98,1.85,33.33,21.1,Night,Monday,35.85,67.58,30.43,37.81,5,Level 1,Casual Driver
User_1055,Hyundai Kona,62,Station_36,New York,02/13/2024 22:00,02/14/2024 1:36,29.05,2.95,15.96,7.68,Night,Sunday,25.85,90.97,195.62,-1.97,4,Level 2,Commuter
User_1056,Chevy Bolt,75,Station_424,New York,02/13/2024 23:00,02/14/2024 2:47,42.09,1,6.31,3.67,Morning,Monday,51.68,95.81,103.28,30.72,0,DC Fast Charger,Commuter
User_1057,Nissan Leaf,75,Station_429,New York,02/14/2024 0:00,02/14/2024 1:47,45.77,0.96,17.4,14.02,Evening,Sunday,30.74,81.85,,1.26,4,Level 2,Long-Distance Traveler
User_1058,BMW i3,75,Station_388,San Francisco,02/14/2024 1:00,02/14/2024 3:01,53.71,0.89,18.62,29.03,Afternoon,Tuesday,49.92,56.18,36.42,23.76,4,Level 2,Commuter
User_1059,Nissan Leaf,55.82,Station_486,San Francisco,02/14/2024 2:00,02/14/2024 5:35,66.41,3.03,39.86,35.47,Evening,Thursday,15.56,78.85,61.61,33.79,0,Level 2,Casual Driver
User_1060,Hyundai Kona,85,Station_409,Chicago,02/14/2024 3:00,02/14/2024 4:57,11.46,3.51,18.91,27.03,Night,Tuesday,89.11,51.82,99.81,15.44,2,DC Fast Charger,Casual Driver
User_1061,Tesla Model 3,100,Station_197,Los Angeles,02/14/2024 4:00,02/14/2024 4:42,75.57,2.57,21.51,5.99,Afternoon,Friday,32.75,57.68,281.31,13.41,4,Level 2,Commuter
User_1062,Tesla Model 3,50,Station_158,New York,02/14/2024 5:00,02/14/2024 6:12,44.36,2.87,3.92,6.98,Evening,Sunday,72.82,64.6,63.03,39.94,7,Level 1,Casual Driver
User_1063,BMW i3,62,Station_204,New York,02/14/2024 6:00,02/14/2024 7:45,28.25,0.91,30,12.17,Evening,Wednesday,77.23,82.61,151.41,1.94,4.02,Level 2,Commuter
User_1064,Tesla Model 3,100,Station_196,New York,02/14/2024 7:00,02/14/2024 8:20,39.49,0.86,16.37,27.77,Morning,Monday,26.69,90.02,250.81,35.75,7,Level 2,Commuter
User_1065,Tesla Model 3,75,Station_216,New York,02/14/2024 8:00,02/14/2024 8:48,25.37,0.56,37.58,7.14,Morning,Friday,22.47,72.92,,24.91,6,Level 1,Casual Driver
User_1066,BMW i3,62,Station_285,San Francisco,02/14/2024 9:00,02/14/2024 11:58,69.21,2.29,28.76,5.55,Night,Saturday,27.77,55.46,66.2,11.89,5,Level 1,Casual Driver
User_1067,BMW i3,45.82,Station_457,Chicago,02/14/2024 10:00,02/14/2024 12:31,34.6,2.52,5.58,29.24,Evening,Friday,21.24,73.44,155.18,5.1,6,Level 1,Long-Distance Traveler
User_1068,Hyundai Kona,62,Station_196,Houston,02/14/2024 11:00,02/14/2024 11:53,40.79,3.43,11.03,22.86,Morning,Thursday,68.76,55.15,159.62,-0.66,3,Level 1,Long-Distance Traveler
User_1069,Tesla Model 3,62,Station_307,Los Angeles,02/14/2024 12:00,02/14/2024 12:55,21.87,0.57,10.6,25.99,Evening,Sunday,44.92,53.75,296.58,33.4,1,Level 1,Commuter
User_1070,Tesla Model 3,75,Station_152,New York,02/14/2024 13:00,02/14/2024 16:22,47.23,3.64,42.96,37.9,Afternoon,Monday,12.43,68.06,208.82,10.74,2,Level 1,Casual Driver
User_1071,Hyundai Kona,62,Station_14,Chicago,02/14/2024 14:00,02/14/2024 17:05,,2.88,18.56,13.93,Evening,Tuesday,64.49,150.79,246.15,28.1,5,DC Fast Charger,Commuter
User_1072,Chevy Bolt,82.67,Station_325,Houston,02/14/2024 15:00,02/14/2024 17:29,18.79,1.64,38.26,39.52,Evening,Monday,41.77,67.07,,-2.74,3,Level 2,Long-Distance Traveler
User_1073,Chevy Bolt,100,Station_146,Chicago,02/14/2024 16:00,02/14/2024 17:51,47.29,0.66,3.6,11.97,Night,Wednesday,64.57,63.96,295.21,-3.67,1,DC Fast Charger,Commuter
User_1074,Chevy Bolt,62,Station_426,San Francisco,02/14/2024 17:00,02/14/2024 19:09,30.17,1.17,21.34,27.39,Afternoon,Monday,77.6,58.55,185.55,37.22,5,DC Fast Charger,Casual Driver
User_1075,Hyundai Kona,85,Station_57,Houston,02/14/2024 18:00,02/14/2024 21:06,34.9,1.6,4.88,33.68,Afternoon,Friday,61.53,89,269.89,-6.43,1,Level 1,Casual Driver
User_1076,Tesla Model 3,100,Station_211,Chicago,02/14/2024 19:00,02/14/2024 19:46,54.96,3.52,41.41,38.77,Morning,Friday,19.83,92.78,141.47,39.53,3,Level 2,Long-Distance Traveler
User_1077,Hyundai Kona,50,Station_268,San Francisco,02/14/2024 20:00,02/14/2024 21:37,74.79,1.68,36.55,31.3,Afternoon,Tuesday,37.37,98.56,245.6,21.38,7,DC Fast Charger,Commuter
User_1078,Hyundai Kona,75,Station_210,Chicago,02/14/2024 21:00,02/14/2024 22:13,34.79,1.81,23.22,31.8,Night,Tuesday,42.67,75.7,247.75,17.24,5,Level 2,Commuter
User_1079,Chevy Bolt,75,Station_17,Chicago,02/14/2024 22:00,02/14/2024 23:30,69.13,3.01,10.71,17.39,Morning,Tuesday,28.9,78.35,91.55,3.44,2,Level 2,Casual Driver
User_1080,Nissan Leaf,78.43,Station_286,Houston,02/14/2024 23:00,02/15/2024 1:32,38.09,1.95,1.65,15.63,Evening,Saturday,11.83,97.63,135.71,-5.94,7,Level 1,Long-Distance Traveler
User_1081,Tesla Model 3,50,Station_344,San Francisco,02/15/2024 0:00,02/15/2024 2:02,27.75,0.9,31.66,17.09,Afternoon,Sunday,24.84,87.94,265.69,34.02,1,Level 2,Casual Driver
User_1082,Chevy Bolt,85,Station_203,New York,02/15/2024 1:00,02/15/2024 4:45,41.65,0.14,11.11,33.39,Evening,Wednesday,90.93,52.84,111.86,13.07,2.93,DC Fast Charger,Casual Driver
User_1083,Nissan Leaf,85,Station_99,Los Angeles,02/15/2024 2:00,02/15/2024 3:43,35.39,2.31,44.85,38.4,Morning,Saturday,34.64,54.27,286.84,-7.64,7,DC Fast Charger,Long-Distance Traveler
User_1084,Nissan Leaf,85,Station_279,Houston,02/15/2024 3:00,02/15/2024 6:02,68.57,1.56,16.48,24.53,Afternoon,Saturday,68.27,93.57,92.04,-9.83,2,Level 1,Casual Driver
User_1085,BMW i3,106.82,Station_209,San Francisco,02/15/2024 4:00,02/15/2024 5:36,,2.22,38.97,6.56,Morning,Saturday,18.34,86.04,30.65,17.78,6,DC Fast Charger,Commuter
User_1086,Tesla Model 3,50,Station_129,Chicago,02/15/2024 5:00,02/15/2024 7:20,36.47,1.21,37.86,9.94,Morning,Monday,21.02,82.18,56.43,36.15,1,Level 1,Commuter
User_1087,Nissan Leaf,100,Station_335,San Francisco,02/15/2024 6:00,02/15/2024 6:31,44.64,1.2,,17.66,Afternoon,Thursday,32.3,69.58,294.76,-6.26,6,DC Fast Charger,Commuter
User_1088,Chevy Bolt,50,Station_288,Los Angeles,02/15/2024 7:00,02/15/2024 8:58,40.27,2.69,49.57,25.55,Afternoon,Sunday,21.83,68,156.49,33.79,2,DC Fast Charger,Casual Driver
User_1089,BMW i3,62,Station_252,Los Angeles,02/15/2024 8:00,02/15/2024 11:26,34.43,0.68,34.17,12.65,Morning,Monday,77.3,54.74,265.84,22.21,3,Level 1,Long-Distance Traveler
User_1090,Tesla Model 3,50,Station_265,New York,02/15/2024 9:00,02/15/2024 12:47,,0.94,15.42,31.47,Night,Tuesday,21.39,70.38,266.59,20.78,3,Level 2,Long-Distance Traveler
User_1091,Hyundai Kona,85,Station_271,New York,02/15/2024 10:00,02/15/2024 10:55,18.56,1.58,,7.25,Afternoon,Wednesday,28.8,51.48,397.82,26.2,1,Level 1,Long-Distance Traveler
User_1092,Chevy Bolt,75,Station_412,Los Angeles,02/15/2024 11:00,02/15/2024 14:49,59.8,2.12,14.56,22.93,Morning,Saturday,28.19,96.03,276.23,-0.64,4,Level 2,Long-Distance Traveler
User_1093,Nissan Leaf,75,Station_408,Houston,02/15/2024 12:00,02/15/2024 14:08,59.77,3.25,35.05,39.3,Evening,Monday,81.95,59.95,166.33,18.16,2,Level 2,Long-Distance Traveler
User_1094,Nissan Leaf,62,Station_188,Houston,02/15/2024 13:00,02/15/2024 13:56,36.7,1.87,19.12,5.56,Evening,Sunday,26.35,95.16,49.55,30.29,6.45,Level 1,Casual Driver
User_1095,Chevy Bolt,62,Station_419,Chicago,02/15/2024 14:00,02/15/2024 15:58,10.23,2.69,44.96,36.64,Afternoon,Friday,58.95,54.52,112.01,-3.82,5,Level 1,Long-Distance Traveler
User_1096,Nissan Leaf,100,Station_214,New York,02/15/2024 15:00,02/15/2024 17:55,24.23,0.93,7.76,23.53,Afternoon,Sunday,17.7,75.5,171.99,4.98,5,Level 1,Commuter
